Airline,AirlineID,SourceIATA,SourceAirportID,DestinationIATA,DestinationAirportID,Codeshare,Stops,Equipment,SourceCity,DestinationCity
3H,\N,YVP,154,YGW,5496,,0,BET,Quujjuaq,Kuujjuarapik
3H,\N,YVP,154,YKG,5481,,0,DH8,Quujjuaq,Kangirsuk
3H,\N,YVP,154,YKL,80,,0,DH8 BET,Quujjuaq,Schefferville
3H,\N,YVP,154,YPH,5520,,0,BET,Quujjuaq,Inukjuak
3H,\N,YVP,154,YPJ,5508,,0,DHT,Quujjuaq,Aupaluk
3H,\N,YVP,154,YPX,6727,,0,BET,Quujjuaq,Puvirnituq
3H,\N,YVP,154,YTQ,6728,,0,DHT DH8,Quujjuaq,Tasiujaq
3H,\N,YWB,7253,YQC,5499,,0,DH8,Kangiqsujuaq,Quaqtaq
3H,\N,YWB,7253,YZG,5535,,0,DH8,Kangiqsujuaq,Salluit
3H,\N,YWK,161,YKL,80,,0,BET,Wabush,Schefferville
3H,\N,YWK,161,YZV,202,,0,BET,Wabush,Sept-iles
3H,\N,YZG,5535,YIK,5504,,0,DH8,Salluit,Ivujivik
3H,\N,YZG,5535,YWB,7253,,0,DH8,Salluit,Kangiqsujuaq
3H,\N,YZV,202,YKL,80,,0,BET DH8,Sept-iles,Schefferville
3H,\N,YZV,202,YWK,161,,0,BET,Sept-iles,Wabush
3J,5521,JIB,4119,DXB,2188,,0,737,Djibouti,Dubai
3J,5521,JIB,4119,JED,2072,,0,737,Djibouti,Jeddah
3J,5521,JIB,4119,MGQ,5687,,0,737,Djibouti,Mogadishu
3J,5521,MGQ,5687,NBO,4059,,0,737,Mogadishu,Nairobi
3J,5521,NBO,4059,MGQ,5687,,0,737,Nairobi,Mogadishu
3K,3021,BKK,3885,SIN,3316,,0,320,Bangkok,Singapore
3K,3021,DRW,3999,SIN,3316,,0,320,Darwin,Singapore
3K,3021,HAK,4120,SIN,3316,,0,320,Haikou,Singapore
3K,3021,HGH,3386,SIN,3316,,0,320,Hangzhou,Singapore
3K,3021,HKG,3077,SIN,3316,,0,320,Hong Kong,Singapore
3K,3021,HKT,3179,SIN,3316,,0,320,Phuket,Singapore
3K,3021,KIX,3992,MNL,2397,,0,320,Osaka,Manila
3K,3021,KIX,3992,TPE,2276,,0,320,Osaka,Taipei
3K,3021,KUL,3304,SIN,3316,,0,320,Kuala Lumpur,Singapore
3K,3021,MNL,2397,KIX,3992,,0,320,Manila,Osaka
3K,3021,MNL,2397,SIN,3316,,0,320,Manila,Singapore
3K,3021,PEN,3308,SIN,3316,,0,320,Penang,Singapore
3K,3021,PER,3351,SIN,3316,,0,320,Perth,Singapore
3K,3021,PNH,3034,SIN,3316,,0,320,Phnom-penh,Singapore
3K,3021,REP,3035,SIN,3316,,0,320,Siem-reap,Singapore
3K,3021,RGN,3239,SIN,3316,,0,320,Yangon,Singapore
3K,3021,SGN,3205,SIN,3316,,0,320,Ho Chi Minh City,Singapore
3K,3021,SIN,3316,BKK,3885,,0,320,Singapore,Bangkok
3K,3021,SIN,3316,DRW,3999,,0,320,Singapore,Darwin
3K,3021,SIN,3316,HAK,4120,,0,320,Singapore,Haikou
3K,3021,SIN,3316,HGH,3386,,0,320,Singapore,Hangzhou
3K,3021,SIN,3316,HKG,3077,,0,320,Singapore,Hong Kong
3K,3021,SIN,3316,HKT,3179,,0,320,Singapore,Phuket
3K,3021,SIN,3316,KUL,3304,,0,320,Singapore,Kuala Lumpur
3K,3021,SIN,3316,MNL,2397,,0,320,Singapore,Manila
3K,3021,SIN,3316,PEN,3308,,0,320,Singapore,Penang
3K,3021,SIN,3316,PER,3351,,0,320,Singapore,Perth
3K,3021,SIN,3316,PNH,3034,,0,320,Singapore,Phnom-penh
3K,3021,SIN,3316,REP,3035,,0,320,Singapore,Siem-reap
3K,3021,SIN,3316,RGN,3239,,0,320,Singapore,Yangon
3K,3021,SIN,3316,SGN,3205,,0,320,Singapore,Ho Chi Minh City
3K,3021,SIN,3316,SWA,4302,,0,320,Singapore,Shantou
3K,3021,SIN,3316,TPE,2276,,0,320,Singapore,Taipei
3K,3021,SWA,4302,SIN,3316,,0,320,Shantou,Singapore
3K,3021,TPE,2276,KIX,3992,,0,320,Taipei,Osaka
3K,3021,TPE,2276,SIN,3316,,0,320,Taipei,Singapore
3L,2916,ACH,1679,EBA,1558,,0,DH3,Altenrhein,Marina Di Campo
3L,2916,DRS,338,ZRH,1678,,0,DH3,Dresden,Zurich
3L,2916,DUS,345,FDH,382,,0,DH3,Duesseldorf,Friedrichshafen
3L,2916,EBA,1558,ACH,1679,,0,DH3,Marina Di Campo,Altenrhein
3L,2916,EBA,1558,FDH,382,,0,DH3,Marina Di Campo,Friedrichshafen
3L,2916,EBA,1558,MUC,346,,0,DH3,Marina Di Campo,Munich
3L,2916,EBA,1558,ZRH,1678,,0,DH3,Marina Di Campo,Zurich
3L,2916,FDH,382,DUS,345,,0,DH3,Friedrichshafen,Duesseldorf
3L,2916,FDH,382,EBA,1558,,0,DH3,Friedrichshafen,Marina Di Campo
3L,2916,FDH,382,HAM,342,,0,AT7,Friedrichshafen,Hamburg
3L,2916,FDH,382,OLB,1520,,0,AT7,Friedrichshafen,Olbia
3L,2916,FDH,382,TXL,351,,0,AT7,Friedrichshafen,Berlin
3L,2916,FDH,382,ZAD,1209,,0,AT7,Friedrichshafen,Zadar
3L,2916,FMM,3986,NAP,1561,,0,AT7,Memmingen,Naples
3L,2916,GRZ,1609,ZRH,1678,,0,DH3,Graz,Zurich
3L,2916,HAM,342,FDH,382,,0,AT7,Hamburg,Friedrichshafen
3L,2916,MUC,346,EBA,1558,,0,DH3,Munich,Marina Di Campo
3L,2916,NAP,1561,FMM,3986,,0,AT7,Naples,Memmingen
3L,2916,OLB,1520,FDH,382,,0,AT7,Olbia,Friedrichshafen
3L,2916,SZG,1612,ZRH,1678,,0,DH3,Salzburg,Zurich
3L,2916,TXL,351,FDH,382,,0,AT7,Berlin,Friedrichshafen
3L,2916,ZAD,1209,FDH,382,,0,AT7,Zadar,Friedrichshafen
3L,2916,ZRH,1678,DRS,338,,0,DH3,Zurich,Dresden
3L,2916,ZRH,1678,EBA,1558,,0,DH3,Zurich,Marina Di Campo
3L,2916,ZRH,1678,GRZ,1609,,0,DH3,Zurich,Graz
3L,2916,ZRH,1678,SZG,1612,,0,DH3,Zurich,Salzburg
3M,20710,ATL,3682,LWB,6958,,0,SF3,Atlanta,Lewisburg
3M,20710,ATL,3682,MCN,3754,,0,SF3,Atlanta,Macon
3M,20710,ATL,3682,MEI,4335,,0,SF3,Atlanta,Meridian
3M,20710,ATL,3682,MSL,5756,,0,SF3,Atlanta,Muscle Shoals
3M,20710,ATL,3682,PIB,5759,,0,SF3,Atlanta,Hattiesburg/Laurel
3M,20710,ATL,3682,TUP,5773,,0,SF3,Atlanta,Tupelo
3M,20710,BIM,1937,FLL,3533,,0,SF3,Alice Town,Fort Lauderdale
3M,20710,ELH,1943,FLL,3533,,0,SF3,North Eleuthera,Fort Lauderdale
3M,20710,ELH,1943,PBI,3722,,0,SF3,North Eleuthera,West Palm Beach
3M,20710,EYW,3875,FLL,3533,,0,SF3,Key West,Fort Lauderdale
3M,20710,EYW,3875,RSW,3793,,0,SF3,Key West,Fort Myers
3M,20710,EYW,3875,TPA,3646,,0,SF3,Key West,Tampa
3M,20710,FLL,3533,BIM,1937,,0,SF3,Fort Lauderdale,Alice Town
3M,20710,FLL,3533,ELH,1943,,0,SF3,Fort Lauderdale,North Eleuthera
3M,20710,FLL,3533,EYW,3875,,0,SF3,Fort Lauderdale,Key West
3M,20710,FLL,3533,FPO,1948,,0,SF3,Fort Lauderdale,Freeport
3M,20710,FLL,3533,GGT,1941,,0,SF3,Fort Lauderdale,Great Exuma
3M,20710,FLL,3533,GHB,1944,,0,SF3,Fort Lauderdale,Governor's Harbor
3M,20710,FLL,3533,MCO,3878,,0,SF3,Fort Lauderdale,Orlando
3M,20710,FLL,3533,MHH,1930,,0,SF3,Fort Lauderdale,Marsh Harbor
3M,20710,FLL,3533,TCB,1934,,0,SF3,Fort Lauderdale,Treasure Cay
3M,20710,FLL,3533,TPA,3646,,0,SF3,Fort Lauderdale,Tampa
3M,20710,FPO,1948,FLL,3533,,0,SF3,Freeport,Fort Lauderdale
3M,20710,GGT,1941,FLL,3533,,0,SF3,Great Exuma,Fort Lauderdale
3M,20710,GGT,1941,GHB,1944,,0,SF3,Great Exuma,Governor's Harbor
3M,20710,GHB,1944,FLL,3533,,0,SF3,Governor's Harbor,Fort Lauderdale
3M,20710,GLH,6130,TUP,5773,,0,SF3,Greenville,Tupelo
3M,20710,GNV,3472,MCO,3878,,0,SF3,Gainesville,Orlando
3M,20710,GNV,3472,TPA,3646,,0,SF3,Gainesville,Tampa
3M,20710,JAX,3712,MHH,1930,,0,SF3,Jacksonville,Marsh Harbor
3M,20710,JAX,3712,TPA,3646,,0,SF3,Jacksonville,Tampa
3M,20710,LWB,6958,ATL,3682,,0,SF3,Lewisburg,Atlanta
3M,20710,MCN,3754,ATL,3682,,0,SF3,Macon,Atlanta
3M,20710,MCN,3754,MCO,3878,,0,SF3,Macon,Orlando
3M,20710,MCO,3878,FLL,3533,,0,SF3,Orlando,Fort Lauderdale
3M,20710,MCO,3878,GNV,3472,,0,SF3,Orlando,Gainesville
3M,20710,MCO,3878,MCN,3754,,0,SF3,Orlando,Macon
3M,20710,MCO,3878,MHH,1930,,0,SF3,Orlando,Marsh Harbor
3M,20710,MCO,3878,PNS,3564,,0,SF3,Orlando,Pensacola
3M,20710,MCO,3878,RSW,3793,,0,SF3,Orlando,Fort Myers
3M,20710,MCO,3878,TLH,3698,,0,SF3,Orlando,Tallahassee
3M,20710,MEI,4335,ATL,3682,,0,SF3,Meridian,Atlanta
3M,20710,MHH,1930,FLL,3533,,0,SF3,Marsh Harbor,Fort Lauderdale
3M,20710,MHH,1930,JAX,3712,,0,SF3,Marsh Harbor,Jacksonville
3M,20710,MHH,1930,MCO,3878,,0,SF3,Marsh Harbor,Orlando
3M,20710,MHH,1930,PBI,3722,,0,SF3,Marsh Harbor,West Palm Beach
3M,20710,MSL,5756,ATL,3682,,0,SF3,Muscle Shoals,Atlanta
3M,20710,PBI,3722,ELH,1943,,0,SF3,West Palm Beach,North Eleuthera
3M,20710,PBI,3722,MHH,1930,,0,SF3,West Palm Beach,Marsh Harbor
3M,20710,PBI,3722,TPA,3646,,0,SF3,West Palm Beach,Tampa
3M,20710,PIB,5759,ATL,3682,,0,SF3 ,Hattiesburg/Laurel,Atlanta
3M,20710,PNS,3564,MCO,3878,,0,SF3,Pensacola,Orlando
3M,20710,PNS,3564,TPA,3646,,0,SF3,Pensacola,Tampa
3M,20710,RSW,3793,EYW,3875,,0,SF3,Fort Myers,Key West
3M,20710,RSW,3793,MCO,3878,,0,SF3,Fort Myers,Orlando
3M,20710,TCB,1934,FLL,3533,,0,SF3,Treasure Cay,Fort Lauderdale
3M,20710,TLH,3698,MCO,3878,,0,SF3,Tallahassee,Orlando
3M,20710,TLH,3698,TPA,3646,,0,SF3,Tallahassee,Tampa
3M,20710,TPA,3646,EYW,3875,,0,SF3,Tampa,Key West
3M,20710,TPA,3646,FLL,3533,,0,SF3,Tampa,Fort Lauderdale
3M,20710,TPA,3646,GNV,3472,,0,SF3,Tampa,Gainesville
3M,20710,TPA,3646,JAX,3712,,0,SF3,Tampa,Jacksonville
3M,20710,TPA,3646,PBI,3722,,0,SF3,Tampa,West Palm Beach
3M,20710,TPA,3646,PNS,3564,,0,SF3,Tampa,Pensacola
3M,20710,TPA,3646,TLH,3698,,0,SF3,Tampa,Tallahassee
3M,20710,TUP,5773,ATL,3682,,0,SF3 ,Tupelo,Atlanta
3M,20710,TUP,5773,GLH,6130,,0,SF3,Tupelo,Greenville
3O,9818,AMS,580,NDR,5673,,0,320,Amsterdam,El Aroui
3O,9818,AMS,580,TNG,1080,,0,320,Amsterdam,Tanger
3O,9818,BCN,1218,CMN,1074,,0,320,Barcelona,Casablanca
3O,9818,BCN,1218,NDR,5673,,0,320,Barcelona,El Aroui
3O,9818,BCN,1218,TNG,1080,,0,320,Barcelona,Tanger
3O,9818,BGY,1525,CMN,1074,,0,320,Bergamo,Casablanca
3O,9818,BLQ,1538,CMN,1074,,0,320,Bologna,Casablanca
3O,9818,BRU,302,CMN,1074,,0,320,Brussels,Casablanca
3O,9818,BRU,302,NDR,5673,,0,320,Brussels,El Aroui
3O,9818,BRU,302,TNG,1080,,0,320,Brussels,Tanger
3O,9818,CGN,344,NDR,5673,,0,320,Cologne,El Aroui
3O,9818,CMN,1074,BCN,1218,,0,320,Casablanca,Barcelona
3O,9818,CMN,1074,BGY,1525,,0,320,Casablanca,Bergamo
3O,9818,CMN,1074,BLQ,1538,,0,320,Casablanca,Bologna
3O,9818,CMN,1074,BRU,302,,0,320,Casablanca,Brussels
3O,9818,CMN,1074,CUF,1534,,0,320,Casablanca,Cuneo
3O,9818,CMN,1074,LGW,502,,0,320,Casablanca,London
3O,9818,CMN,1074,LYS,1335,,0,320,Casablanca,Lyon
3O,9818,CMN,1074,MPL,1359,,0,320,Casablanca,Montpellier
3O,9818,CMN,1074,SAW,4317,,0,320,Casablanca,Istanbul
3O,9818,CMN,1074,TLS,1273,,0,320,Casablanca,Toulouse
3O,9818,CMN,1074,TSF,1539,,0,320,Casablanca,Treviso
3O,9818,CUF,1534,CMN,1074,,0,320,Cuneo,Casablanca
3O,9818,FEZ,1066,MPL,1359,,0,320,Fes,Montpellier
3O,9818,LGW,502,CMN,1074,,0,320,London,Casablanca
3O,9818,LGW,502,TNG,1080,,0,320,London,Tanger
3O,9818,LYS,1335,CMN,1074,,0,320,Lyon,Casablanca
3O,9818,MPL,1359,CMN,1074,,0,320,Montpellier,Casablanca
3O,9818,MPL,1359,FEZ,1066,,0,320,Montpellier,Fes
3O,9818,MPL,1359,NDR,5673,,0,320,Montpellier,El Aroui
3O,9818,NDR,5673,AMS,580,,0,320,El Aroui,Amsterdam
3O,9818,NDR,5673,BCN,1218,,0,320,El Aroui,Barcelona
3O,9818,NDR,5673,BRU,302,,0,320,El Aroui,Brussels
3O,9818,NDR,5673,CGN,344,,0,320,El Aroui,Cologne
3O,9818,NDR,5673,MPL,1359,,0,320,El Aroui,Montpellier
3O,9818,NDR,5673,PMI,3998,,0,320,El Aroui,Palma de Mallorca
3O,9818,PMI,3998,NDR,5673,,0,320,Palma de Mallorca,El Aroui
3O,9818,SAW,4317,CMN,1074,,0,320,Istanbul,Casablanca
3O,9818,TLS,1273,CMN,1074,,0,320,Toulouse,Casablanca
3O,9818,TNG,1080,AMS,580,,0,320,Tanger,Amsterdam
3O,9818,TNG,1080,BCN,1218,,0,320,Tanger,Barcelona
3O,9818,TNG,1080,BRU,302,,0,320,Tanger,Brussels
3O,9818,TNG,1080,LGW,502,,0,320,Tanger,London
3O,9818,TSF,1539,CMN,1074,,0,320,Treviso,Casablanca
3P,5002,AUA,2895,LSP,2844,,0,SH6,Oranjestad,Paraguana
3P,5002,AUA,2895,MAR,2848,,0,SH6,Oranjestad,Maracaibo
3P,5002,BON,2896,CUR,2897,,0,SH6,Kralendijk,Willemstad
3P,5002,CUR,2897,AUA,2895,,0,SH6,Willemstad,Oranjestad
3P,5002,LSP,2844,AUA,2895,,0,SH6,Paraguana,Oranjestad
3P,5002,MAR,2848,AUA,2895,,0,SH6,Maracaibo,Oranjestad
3R,3545,ASF,2966,DME,4029,,0,SU9,Astrakhan,Moscow
3R,3545,ASF,2966,LED,2948,,0,SU9,Astrakhan,St. Petersburg
3R,3545,BHK,2980,DME,4029,,0,734,Bukhara,Moscow
3R,3545,DME,4029,ASF,2966,,0,SU9,Moscow,Astrakhan
3R,3545,DME,4029,BHK,2980,,0,734,Moscow,Bukhara
3R,3545,DME,4029,EGO,6156,,0,SU9,Moscow,Belgorod
3R,3545,DME,4029,FEG,6149,,0,734,Moscow,Fergana
3R,3545,DME,4029,KSQ,6153,,0,734,Moscow,Khanabad
3R,3545,DME,4029,NMA,6150,,0,734,Moscow,Namangan
3R,3545,DME,4029,NVI,6485,,0,734,Moscow,Navoi
3R,3545,DME,4029,SKD,2981,,0,734,Moscow,Samarkand
3R,3545,DME,4029,TIV,1743,,0,SU9 73G,Moscow,Tivat
3R,3545,EGO,6156,DME,4029,,0,SU9,Belgorod,Moscow
3R,3545,FEG,6149,DME,4029,,0,734,Fergana,Moscow
3R,3545,KSQ,6153,DME,4029,,0,734,Khanabad,Moscow
3R,3545,LED,2948,ASF,2966,,0,SU9,St. Petersburg,Astrakhan
3R,3545,NMA,6150,DME,4029,,0,734,Namangan,Moscow
3R,3545,NVI,6485,DME,4029,,0,734,Navoi,Moscow
3R,3545,SKD,2981,DME,4029,,0,734,Samarkand,Moscow
3R,3545,TIV,1743,DME,4029,,0,SU9 73G,Tivat,Moscow
3S,11741,ANU,2874,PTP,2881,,0,AT5,Antigua,Pointe-a-pitre
3S,11741,CAY,2774,FDF,2878,,0,320,Cayenne,Fort-de-france
3S,11741,CUR,2897,SDQ,1762,,0,AT5,Willemstad,Santo Domingo
3S,11741,DOM,2877,PTP,2881,,0,AT5,Dominica,Pointe-a-pitre
3S,11741,DOM,2877,SXM,2899,,0,AT5,Dominica,Philipsburg
3S,11741,FDF,2878,CAY,2774,,0,320,Fort-de-france,Cayenne
3S,11741,FDF,2878,PTP,2881,,0,AT5 320,Fort-de-france,Pointe-a-pitre
3S,11741,FDF,2878,SDQ,1762,,0,AT5,Fort-de-france,Santo Domingo
3S,11741,FDF,2878,SLU,2893,,0,AT5,Fort-de-france,Castries
3S,11741,PTP,2881,ANU,2874,,0,AT5,Pointe-a-pitre,Antigua
3S,11741,PTP,2881,DOM,2877,,0,AT5,Pointe-a-pitre,Dominica
3S,11741,PTP,2881,FDF,2878,,0,AT5 320,Pointe-a-pitre,Fort-de-france
3S,11741,PTP,2881,SBH,6460,,0,DHT,Pointe-a-pitre,Gustavia
3S,11741,PTP,2881,SDQ,1762,,0,AT5,Pointe-a-pitre,Santo Domingo
3S,11741,PTP,2881,SFG,2879,,0,AT5,Pointe-a-pitre,St. Martin
3S,11741,PTP,2881,SXM,2899,,0,AT5,Pointe-a-pitre,Philipsburg
3S,11741,SBH,6460,PTP,2881,,0,DHT,Gustavia,Pointe-a-pitre
3S,11741,SDQ,1762,PTP,2881,,0,AT5,Santo Domingo,Pointe-a-pitre
3S,11741,SDQ,1762,SXM,2899,,0,AT5,Santo Domingo,Philipsburg
3S,11741,SFG,2879,PTP,2881,,0,AT5,St. Martin,Pointe-a-pitre
3S,11741,SLU,2893,FDF,2878,,0,AT5,Castries,Fort-de-france
3S,11741,SXM,2899,DOM,2877,,0,AT5,Philipsburg,Dominica
3S,11741,SXM,2899,PTP,2881,,0,AT5,Philipsburg,Pointe-a-pitre
3S,11741,SXM,2899,SDQ,1762,,0,AT5,Philipsburg,Santo Domingo
3U,4608,BHY,6351,XIY,3379,,0,321,Beihai,Xi'an
3U,4608,CAN,3370,CKG,3393,,0,321 320,Guangzhou,Chongqing
3U,4608,CAN,3370,CTU,3395,,0,321 320 330,Guangzhou,Chengdu
3U,4608,CAN,3370,SPN,2244,,0,330,Guangzhou,Saipan
3U,4608,CGO,3375,CGQ,4380,,0,321,Zhengzhou,Changchun
3U,4608,CGO,3375,CKG,3393,,0,321,Zhengzhou,Chongqing
3U,4608,CGO,3375,CTU,3395,,0,321,Zhengzhou,Chengdu
3U,4608,CGO,3375,HGH,3386,,0,320,Zhengzhou,Hangzhou
3U,4608,CGO,3375,HRB,3400,,0,320,Zhengzhou,Harbin
3U,4608,CGO,3375,KMG,3382,,0,320,Zhengzhou,Kunming
3U,4608,CGO,3375,URC,3399,,0,320,Zhengzhou,Urumqi
3U,4608,CGQ,4380,CGO,3375,,0,321,Changchun,Zhengzhou
3U,4608,CGQ,4380,NKG,3388,,0,320,Changchun,Nanjing
3U,4608,CGQ,4380,TNA,4108,,0,321,Changchun,Jinan
3U,4608,CGQ,4380,TSN,3368,,0,320 319,Changchun,Tianjin
3U,4608,CKG,3393,CAN,3370,,0,321 320,Chongqing,Guangzhou
3U,4608,CKG,3393,CGO,3375,,0,321,Chongqing,Zhengzhou
3U,4608,CKG,3393,CSX,3371,,0,319 321,Chongqing,Changcha
3U,4608,CKG,3393,CTU,3395,,0,330,Chongqing,Chengdu
3U,4608,CKG,3393,CZX,4109,,0,320,Chongqing,Changzhou
3U,4608,CKG,3393,DLC,3404,,0,320,Chongqing,Dalian
3U,4608,CKG,3393,DYG,6353,,0,320,Chongqing,Dayong
3U,4608,CKG,3393,HAK,4120,,0,319,Chongqing,Haikou
3U,4608,CKG,3393,HGH,3386,,0,320 319,Chongqing,Hangzhou
3U,4608,CKG,3393,HKT,3179,,0,321,Chongqing,Phuket
3U,4608,CKG,3393,INC,4085,,0,321,Chongqing,
3U,4608,CKG,3393,KHN,3384,,0,319,Chongqing,Nanchang
3U,4608,CKG,3393,KMG,3382,,0,319 320,Chongqing,Kunming
3U,4608,CKG,3393,LHW,3378,,0,319 321,Chongqing,Lanzhou
3U,4608,CKG,3393,LJG,4033,,0,319,Chongqing,Lijiang
3U,4608,CKG,3393,LXA,4097,,0,319,Chongqing,Lhasa
3U,4608,CKG,3393,NGB,3387,,0,319,Chongqing,Ninbo
3U,4608,CKG,3393,NKG,3388,,0,319,Chongqing,Nanjing
3U,4608,CKG,3393,NNG,3373,,0,319,Chongqing,Nanning
3U,4608,CKG,3393,PEK,3364,,0,321 319 320,Chongqing,Beijing
3U,4608,CKG,3393,PVG,3406,,0,320 319,Chongqing,Shanghai
3U,4608,CKG,3393,PZI,6435,,0,319,Chongqing,Panzhihua
3U,4608,CKG,3393,SWA,4302,,0,319,Chongqing,Shantou
3U,4608,CKG,3393,SYD,3361,,0,330,Chongqing,Sydney
3U,4608,CKG,3393,SYX,4030,,0,320,Chongqing,Sanya
3U,4608,CKG,3393,SZX,3374,,0,320,Chongqing,Shenzhen
3U,4608,CKG,3393,TNA,4108,,0,321,Chongqing,Jinan
3U,4608,CKG,3393,TSA,2275,,0,320,Chongqing,Taipei
3U,4608,CKG,3393,TSN,3368,,0,319,Chongqing,Tianjin
3U,4608,CKG,3393,TYN,3369,,0,321,Chongqing,Taiyuan
3U,4608,CKG,3393,URC,3399,,0,320,Chongqing,Urumqi
3U,4608,CKG,3393,WUH,3376,,0,319,Chongqing,Wuhan
3U,4608,CKG,3393,WUX,6390,,0,319,Chongqing,Wuxi
3U,4608,CKG,3393,XIY,3379,,0,319,Chongqing,Xi'an
3U,4608,CKG,3393,XNN,6366,,0,320,Chongqing,Xining
3U,4608,CKG,3393,YIH,6361,,0,319,Chongqing,Yichang
3U,4608,CKG,3393,ZHA,6357,,0,319,Chongqing,Zhanjiang
3U,4608,CSX,3371,CKG,3393,,0,319 321,Changcha,Chongqing
3U,4608,CSX,3371,CTU,3395,,0,320,Changcha,Chengdu
3U,4608,CSX,3371,FOC,3385,,0,320,Changcha,Fuzhou
3U,4608,CSX,3371,KMG,3382,,0,320,Changcha,Kunming
3U,4608,CSX,3371,SHE,4144,,0,320,Changcha,Shenyang
3U,4608,CSX,3371,WNZ,6392,,0,319,Changcha,Wenzhou
3U,4608,CSX,3371,XMN,3383,,0,321,Changcha,Xiamen
3U,4608,CTU,3395,CAN,3370,,0,321 320 330,Chengdu,Guangzhou
3U,4608,CTU,3395,CGO,3375,,0,321,Chengdu,Zhengzhou
3U,4608,CTU,3395,CKG,3393,,0,330,Chengdu,Chongqing
3U,4608,CTU,3395,CSX,3371,,0,320,Chengdu,Changcha
3U,4608,CTU,3395,DCY,9310,,0,319,Chengdu,Daocheng
3U,4608,CTU,3395,DSN,6434,,0,319,Chengdu,Dongsheng
3U,4608,CTU,3395,HAK,4120,,0,321,Chengdu,Haikou
3U,4608,CTU,3395,HDG,8407,,0,319,Chengdu,Handan
3U,4608,CTU,3395,HET,6345,,0,320,Chengdu,Hohhot
3U,4608,CTU,3395,HFE,3389,,0,321,Chengdu,Hefei
3U,4608,CTU,3395,HGH,3386,,0,320 319,Chengdu,Hangzhou
3U,4608,CTU,3395,HKG,3077,,0,320,Chengdu,Hong Kong
3U,4608,CTU,3395,HKT,3179,,0,321,Chengdu,Phuket
3U,4608,CTU,3395,ICN,3930,,0,321,Chengdu,Seoul
3U,4608,CTU,3395,INC,4085,,0,321,Chengdu,
3U,4608,CTU,3395,JHG,3381,,0,319,Chengdu,Jinghonggasa
3U,4608,CTU,3395,JIQ,8781,,0,320,Chengdu,Qianjiang
3U,4608,CTU,3395,JZH,4301,,0,319,Chengdu,Jiuzhaigou
3U,4608,CTU,3395,KHN,3384,,0,321,Chengdu,Nanchang
3U,4608,CTU,3395,KMG,3382,,0,320,Chengdu,Kunming
3U,4608,CTU,3395,KOW,6379,,0,320,Chengdu,Ganzhou
3U,4608,CTU,3395,KWE,3394,,0,320,Chengdu,Guiyang
3U,4608,CTU,3395,LHW,3378,,0,319,Chengdu,Lanzhou
3U,4608,CTU,3395,LJG,4033,,0,319,Chengdu,Lijiang
3U,4608,CTU,3395,LUM,6376,,0,319,Chengdu,Luxi
3U,4608,CTU,3395,LXA,4097,,0,330 319,Chengdu,Lhasa
3U,4608,CTU,3395,LZY,6402,,0,319,Chengdu,Nyingchi
3U,4608,CTU,3395,MEL,3339,,0,330,Chengdu,Melbourne
3U,4608,CTU,3395,NKG,3388,,0,319 320,Chengdu,Nanjing
3U,4608,CTU,3395,NNG,3373,,0,319 320,Chengdu,Nanning
3U,4608,CTU,3395,PEK,3364,,0,330 321 320,Chengdu,Beijing
3U,4608,CTU,3395,PVG,3406,,0,321 330,Chengdu,Shanghai
3U,4608,CTU,3395,PZI,6435,,0,319,Chengdu,Panzhihua
3U,4608,CTU,3395,SHE,4144,,0,330,Chengdu,Shenyang
3U,4608,CTU,3395,SJW,6347,,0,320,Chengdu,Shijiazhuang
3U,4608,CTU,3395,SYX,4030,,0,321,Chengdu,Sanya
3U,4608,CTU,3395,SZX,3374,,0,320 321,Chengdu,Shenzhen
3U,4608,CTU,3395,TAO,3390,,0,321,Chengdu,Qingdao
3U,4608,CTU,3395,TNA,4108,,0,321,Chengdu,Jinan
3U,4608,CTU,3395,TSA,2275,,0,320,Chengdu,Taipei
3U,4608,CTU,3395,TSN,3368,,0,321,Chengdu,Tianjin
3U,4608,CTU,3395,TYN,3369,,0,319,Chengdu,Taiyuan
3U,4608,CTU,3395,URC,3399,,0,319 330,Chengdu,Urumqi
3U,4608,CTU,3395,WNZ,6392,,0,320,Chengdu,Wenzhou
3U,4608,CTU,3395,WUH,3376,,0,319,Chengdu,Wuhan
3U,4608,CTU,3395,WUX,6390,,0,320,Chengdu,Wuxi
3U,4608,CTU,3395,WXN,6403,,0,319,Chengdu,Wanxian
3U,4608,CTU,3395,XIC,3396,,0,320,Chengdu,Xichang
3U,4608,CTU,3395,XIY,3379,,0,320 319,Chengdu,Xi'an
3U,4608,CTU,3395,XMN,3383,,0,320,Chengdu,Xiamen
3U,4608,CTU,3395,XNN,6366,,0,320,Chengdu,Xining
3U,4608,CTU,3395,XUZ,4149,,0,320,Chengdu,Xuzhou
3U,4608,CTU,3395,YIH,6361,,0,320,Chengdu,Yichang
3U,4608,CTU,3395,YTY,8876,,0,319,Chengdu,Yangzhou
3U,4608,CZX,4109,CKG,3393,,0,320,Changzhou,Chongqing
3U,4608,CZX,4109,HRB,3400,,0,321,Changzhou,Harbin
3U,4608,CZX,4109,XMN,3383,,0,321,Changzhou,Xiamen
3U,4608,CZX,4109,ZUH,6355,,0,320,Changzhou,Zhuhai
3U,4608,DAT,6344,TYN,3369,,0,319,Datong,Taiyuan
3U,4608,DCY,9310,CTU,3395,,0,319,Daocheng,Chengdu
